0.0442087951112,-0.582524607177,-0.00989018625534,0.0559575421985,0.0437002683063,0.00584396991965,-0.0354356467879,-0.0559575421985,-0.0437002683063,-0.00584396991965,0.0354356467879,-0.528291066923,-0.10781311534,0.375820297008,0.639303276383,0.528291066923,0.10781311534,-0.375820297008,-0.639303276383,8.73851907186e-05,-0.000166291679482,-0.000322557139152,-0.000289873001347,-8.73851907186e-05,0.000166291679482,0.000322557139152,0.000289873001347,0.0,0.0,0.0
0.0595436980494,-0.00958397611567,0.0152509511707,0.0736317786974,0.0502196928752,-0.00261040793512,-0.0539113671804,-0.0736317786974,-0.0502196928752,0.00261040793512,0.0539113671804,9.61741985578e-05,-3.3803483896e-05,-0.000143979543939,-0.000169814339847,-9.61741985578e-05,3.3803483896e-05,0.000143979543939,0.000169814339847,0.0261103389783,0.0119651772826,-0.00918902298906,-0.0249604182187,-0.0261103389783,-0.0119651772826,0.00918902298906,0.0249604182187,0.0,0.0,0.0
0.0549137628843,-0.00958163018159,0.0123442415102,0.0709504254262,0.0505197065185,0.000495228699403,-0.0498193473753,-0.0709504254262,-0.0505197065185,-0.000495228699403,0.0498193473753,8.02930432434e-05,-5.43175894323e-05,-0.000157109714894,-0.000167869100151,-8.02930432434e-05,5.43175894323e-05,0.000157109714894,0.000167869100151,0.0228676766624,0.0115823023507,-0.0064878275945,-0.0207574761252,-0.0228676766624,-0.0115823023507,0.0064878275945,0.0207574761252,0.0,0.0,0.0
-0.00816184557533,-0.332144782023,0.00255822121867,-0.00338667025127,-0.00612730348645,-0.00527864544004,-0.00133782848582,0.00338667025127,0.00612730348645,0.00527864544004,0.00133782848582,-0.140645571799,-0.468071924905,-0.521308092567,-0.269169049779,0.140645571799,0.468071924905,0.521308092567,0.269169049779,-0.149826646998,-0.0442966370197,0.0871817421572,0.16759023917,0.149826646998,0.0442966370197,-0.0871817421572,-0.16759023917,0.0,0.0,0.0
-0.00418217190997,-0.0100572399479,0.0071263704977,-0.00241425060627,0.00803475135688,0.0137771049455,0.0114490173072,0.00241425060627,-0.00803475135688,-0.0137771049455,-0.0114490173072,-0.00791611676203,-0.0149941255737,-0.0132887789802,-0.00379904588751,0.00791611676203,0.0149941255737,0.0132887789802,0.00379904588751,-0.149003080678,-0.0299089337522,0.10670546093,0.180813243778,0.149003080678,0.0299089337522,-0.10670546093,-0.180813243778,0.0,0.0,0.0
-0.0100845300365,-0.0100513450876,-0.00211545019563,-0.00195469002231,0.00956904339089,0.0154873609646,0.0123333925307,0.00195469002231,-0.00956904339089,-0.0154873609646,-0.0123333925307,-0.00170007981106,0.000187571140836,0.00196534546234,0.00259184706676,0.00170007981106,-0.000187571140837,-0.00196534546234,-0.00259184706676,-0.14859766972,-0.0251241342472,0.113066778325,0.185024705608,0.14859766972,0.0251241342472,-0.113066778325,-0.185024705608,0.0,0.0,0.0
-0.00992147168544,-0.0100328435719,-0.0073627353806,-0.00208008846813,0.00283025190009,0.00608266909018,0.00577194122266,0.00208008846813,-0.00283025190009,-0.00608266909018,-0.00577194122266,-0.000351460232164,-0.000405572632746,-0.000222106085593,9.14671942149e-05,0.000351460232164,0.000405572632746,0.000222106085593,-9.14671942149e-05,-0.152097544975,-0.0286465057185,0.111585268073,0.186451905188,0.152097544975,0.0286465057185,-0.111585268073,-0.186451905188,0.0,0.0,0.0
-0.00992416660009,-0.0100328439939,-0.00994251865504,0.000398863894505,0.000413673398467,0.000186158636001,-0.000150405330682,-0.000398863894505,-0.000413673398467,-0.000186158636001,0.000150405330682,0.000448294376927,0.000379058806546,8.77757282277e-05,-0.00025492518124,-0.000448294376927,-0.000379058806546,-8.77757282277e-05,0.00025492518124,-0.15324234408,-0.0300977474095,0.110677701496,0.186619653918,0.15324234408,0.0300977474095,-0.110677701496,-0.186619653918,0.0,0.0,0.0
-0.00992209696185,-0.0100331946595,-0.00994824131437,-0.000619071970178,-0.00206831116636,-0.00230596173249,-0.00119281119004,0.000619071970178,0.00206831116636,0.00230596173249,0.00119281119004,0.00170380005656,0.0016208545963,0.000588434496154,-0.000788682551267,-0.00170380005656,-0.0016208545963,-0.000588434496154,0.000788682551267,-0.152046600183,-0.0307222405742,0.108598790896,0.184304123517,0.152046600183,0.0307222405742,-0.108598790896,-0.184304123517,0.0,0.0,0.0
-0.00991973800707,-0.0100331921135,-0.00995356343708,-0.00166043716048,-0.00460720141171,-0.00485512956054,-0.00225898865989,0.00166043716048,0.00460720141171,0.00485512956054,0.00225898865989,0.0029510318635,0.0028542267635,0.00108545433553,-0.00131916252086,-0.0029510318635,-0.0028542267635,-0.00108545433553,0.00131916252086,-0.150856857153,-0.0314126776109,0.106432622445,0.181931135752,0.150856857153,0.0314126776109,-0.106432622445,-0.181931135752,0.0,0.0,0.0
