-0.781883175755,0.2734478457,-0.141139390394,0.111275049351,0.881806367518,0.695707388708,0.102072457035,-0.551355135624,-0.881806367518,-0.695707388708,-0.102072457035,0.551355135624,0.131642447982,0.290642155513,0.279387630142,0.104471620193,-0.131642447982,-0.290642155513,-0.279387630142,-0.104471620193,-0.0592323816793,0.0487436345474,0.128166290736,0.13251087205,0.0592323816793,-0.0487436345474,-0.128166290736,-0.13251087205,-0.0772529630848,-0.0192711686973,0.0499994149503,0.0899810194308,0.0772529630848,0.0192711686973,-0.0499994149503,-0.0899810194308,0.0,0.0,0.0,0.0
-0.00978856567787,-0.00980485745331,0.0245838202695,-0.408930290874,-0.0178499547976,0.0363476050974,0.0692532308862,0.06159125326,0.0178499547976,-0.0363476050974,-0.0692532308862,-0.06159125326,-0.017905449999,0.013189695855,0.0365584967607,0.038511826084,0.017905449999,-0.013189695855,-0.0365584967607,-0.038511826084,0.0444289531117,-0.00507382689811,-0.0516044279242,-0.0679058549508,-0.0444289531117,0.00507382689811,0.0516044279242,0.0679058549508,-0.52387424941,-0.17335738706,0.278709881492,0.567512681434,0.52387424941,0.17335738706,-0.278709881492,-0.567512681434,0.0,0.0,0.0,0.0
-0.00807824969204,-0.567996864399,0.0449111628922,-0.00954055616329,-0.134873036452,0.0292102729832,0.176182600665,0.219949550332,0.134873036452,-0.0292102729832,-0.176182600665,-0.219949550332,0.404235671468,0.0901170934724,-0.276790855677,-0.481558475512,-0.404235671468,-0.0901170934724,0.276790855677,0.481558475512,-0.174687602909,-0.0564171431056,0.0949017139789,0.190628434107,0.174687602909,0.0564171431056,-0.0949017139789,-0.190628434107,0.0160188043813,0.0410771618717,0.0420730750414,0.0184231514626,-0.0160188043813,-0.0410771618717,-0.0420730750414,-0.0184231514626,0.0,0.0,0.0,0.0
-0.423124108402,-0.00967111528145,-0.00948731445293,0.0112400953923,-0.0842890866376,0.142087532261,0.285231201805,0.261290301744,0.0842890866376,-0.142087532261,-0.285231201805,-0.261290301744,-0.0025106927906,0.00765298065014,0.0133336418186,0.0112036364456,0.0025106927906,-0.00765298065014,-0.0133336418186,-0.0112036364456,0.0329887001024,0.0450411965128,0.0307091708714,-0.00161187057712,-0.0329887001024,-0.0450411965128,-0.0307091708714,0.00161187057712,-0.0109960608529,-0.0338733002756,-0.0369080197991,-0.0183225218846,0.0109960608529,0.0338733002756,0.0369080197991,0.0183225218846,0.0,0.0,0.0,0.0
-0.00981456945112,0.00227106118473,-0.00619679742308,0.0145617660018,-8.2222450266e-05,-7.59052733619e-05,-2.51238167781e-05,4.03748309358e-05,8.2222450266e-05,7.59052733619e-05,2.51238167781e-05,-4.03748309358e-05,-0.0116882656134,0.00551730097047,0.0194909074735,0.0220470047216,0.0116882656134,-0.00551730097047,-0.0194909074735,-0.0220470047216,0.0278106290219,0.0457204091453,0.0368477936686,0.00639024040443,-0.0278106290219,-0.0457204091453,-0.0368477936686,-0.00639024040443,-0.0161116969829,-0.0331718991869,-0.0308004527368,-0.0103865188008,0.0161116969829,0.0331718991869,0.0308004527368,0.0103865188008,0.0,0.0,0.0,0.0
-0.00980891497263,-0.00613026998267,-0.00981505472243,0.00694859490831,0.00142367040047,-0.00161519048529,-0.00370789469058,-0.00362856447398,-0.00142367040047,0.00161519048529,0.00370789469058,0.00362856447398,-0.0127774268552,0.00542675958438,0.0204520238592,0.0234967699352,0.0127774268552,-0.00542675958438,-0.0204520238592,-0.0234967699352,0.0225484627608,0.0366741316215,0.0293165915666,0.00478578977456,-0.0225484627608,-0.0366741316215,-0.0293165915666,-0.00478578977456,-0.0180300238589,-0.0362961299897,-0.0333004554342,-0.0107978257185,0.0180300238589,0.0362961299897,0.0333004554342,0.0107978257185,0.0,0.0,0.0,0.0
-0.00980227141512,-0.00978296160646,-0.00980553190409,0.000540334925425,0.00299529945691,-0.00322019413729,-0.00754934167934,-0.00745618725262,-0.00299529945691,0.00322019413729,0.00754934167934,0.00745618725262,-0.0107816157076,0.0010995691931,0.0123366413732,0.0163470763511,0.0107816157076,-0.0010995691931,-0.0123366413732,-0.0163470763511,0.0146151084056,0.0219393364622,0.0164117987687,0.00127045193947,-0.0146151084056,-0.0219393364622,-0.0164117987687,-0.00127045193947,-0.0206472850163,-0.0415406954635,-0.0381001298987,-0.0123410249673,0.0206472850163,0.0415406954635,0.0381001298987,0.0123410249673,0.0,0.0,0.0,0.0
-0.0733252497957,-0.0782907883721,0.0700463199124,0.0235961734195,-0.00575378712802,0.0352470894315,0.0556006990363,0.043384173223,0.00575378712802,-0.0352470894315,-0.0556006990363,-0.043384173223,0.110582171495,0.0748159675416,-0.0047764155161,-0.081570839144,-0.110582171495,-0.0748159675416,0.0047764155161,0.081570839144,-0.0147955760463,-0.0642176423242,-0.0760218846723,-0.0432935380165,0.0147955760463,0.0642176423242,0.0760218846723,0.0432935380165,-0.038342965388,-0.106946882601,-0.11290276644,-0.0527217409275,0.038342965388,0.106946882601,0.11290276644,0.0527217409275,0.0,0.0,0.0,0.0
-0.753572332264,-0.112963859105,-0.100385339844,0.143516585594,0.603364388064,0.40651039817,-0.0284718697265,-0.446775702483,-0.603364388064,-0.40651039817,0.0284718697265,0.446775702483,-0.0139614769639,0.0488031114012,0.0829794989936,0.0685476214744,0.0139614769639,-0.0488031114012,-0.0829794989936,-0.0685476214744,0.0452799503974,0.087618843985,0.0786318070856,0.0235833240293,-0.0452799503974,-0.087618843985,-0.0786318070856,-0.0235833240293,-0.191617216609,-0.16440854481,-0.0408915772309,0.106579121703,0.191617216609,0.16440854481,0.0408915772309,-0.106579121703,0.0,0.0,0.0,0.0
0.0699638941033,-0.639953059331,-0.0022077196379,-0.009562038284,-0.342227096225,-0.371283111627,-0.182846515718,0.112699089266,0.342227096225,0.371283111627,0.182846515718,-0.112699089266,-0.542518003959,-0.0393386704116,0.486884722737,0.727897648619,0.542518003959,0.0393386704116,-0.486884722737,-0.727897648619,0.00441505312007,0.0174402912729,0.0202492433298,0.0111964632719,-0.00441505312006,-0.0174402912729,-0.0202492433298,-0.0111964632719,0.000154496214268,0.00304544182781,0.00415240892204,0.00282695118626,-0.000154496214268,-0.00304544182781,-0.00415240892204,-0.00282695118626,0.0,0.0,0.0,0.0
