-0.00934870311126,-0.00972415251095,-0.00739385499192,-0.00662182741188,0.00127980272782,0.00319589807327,0.00323987967136,0.00138598369843,-0.00127980272782,-0.00319589807327,-0.00323987967136,-0.00138598369843,-0.0595126856809,-0.0135367205085,0.0403688719478,0.0706269267148,0.0595126856809,0.0135367205085,-0.0403688719478,-0.0706269267148,0.0246543834094,0.0107803130138,-0.00940871853866,-0.0240862503757,-0.0246543834094,-0.0107803130138,0.00940871853866,0.0240862503757,0.213746481096,0.0536274581812,-0.13790580242,-0.248655714294,-0.213746481096,-0.0536274581812,0.13790580242,0.248655714294
-0.0102394925554,-0.00936189781688,-0.00937964501486,-0.00956647908721,-0.0403329717151,-0.0143849403992,0.0199895939086,0.0426544952111,0.0403329717151,0.0143849403992,-0.0199895939086,-0.0426544952111,0.0549909924964,0.0476515370529,0.0123984574718,-0.0301174703438,-0.0549909924964,-0.0476515370529,-0.0123984574718,0.0301174703438,0.0600626653583,0.0649432251496,0.0317809244326,-0.0199982107923,-0.0600626653583,-0.0649432251496,-0.0317809244326,0.0199982107923,4.55047226282e-05,0.00201995600296,0.00281114445216,0.00195560260707,-4.55047226282e-05,-0.00201995600296,-0.00281114445216,-0.00195560260707
-0.325799832558,-0.120980144158,-0.00957088720337,-0.00980867023349,0.217922879949,0.375913916748,0.3136996794,0.067724424372,-0.217922879949,-0.375913916748,-0.3136996794,-0.067724424372,0.0883233531421,-0.251932970184,-0.444610376385,-0.376841054072,-0.0883233531421,0.251932970184,0.444610376385,0.376841054072,-0.116737009399,-0.024383026726,0.0822542023116,0.140708035197,0.116737009399,0.024383026726,-0.0822542023116,-0.140708035197,0.0290484205482,0.0131990147893,-0.0103821948232,-0.0278816555154,-0.0290484205482,-0.0131990147893,0.0103821948232,0.0278816555154
-0.00983601902325,-0.0100719922751,-0.00960777073371,-0.00993523282106,0.0176271525862,0.0428665149827,0.0429952542739,0.0179379567292,-0.0176271525862,-0.0428665149827,-0.0429952542739,-0.0179379567292,0.0593923275671,-0.161635516975,-0.287979467834,-0.245628952121,-0.0593923275671,0.161635516975,0.287979467834,0.245628952121,-0.109639005487,-0.0266329517262,0.0719743239495,0.128420016798,0.109639005487,0.0266329517262,-0.0719743239495,-0.128420016798,0.0116363755969,-0.000505658740779,-0.012351485046,-0.0169619789268,-0.0116363755969,0.000505658740779,0.012351485046,0.0169619789268
-0.00977497523963,-0.0098044071798,-0.255444456367,-0.00983270614132,0.00364391432921,0.0139016542436,0.0160159936415,0.00874838117907,-0.00364391432921,-0.0139016542436,-0.0160159936415,-0.00874838117907,0.00324595897109,0.0128504868512,0.014927373817,0.0082600076514,-0.00324595897109,-0.0128504868512,-0.014927373817,-0.0082600076514,-0.153228447615,0.0264213432356,0.190593869555,0.243119091994,0.153228447615,-0.0264213432356,-0.190593869555,-0.243119091994,0.00120879303488,0.00618682393401,0.00754069728061,0.00447733242998,-0.00120879303488,-0.00618682393401,-0.00754069728061,-0.00447733242998
-0.00977764112135,-0.00980377980601,-0.00978208830293,-0.0098368831738,0.00580759918887,0.0169924708452,0.0182233835387,0.00877928530752,-0.00580759918887,-0.0169924708452,-0.0182233835387,-0.00877928530752,0.00538296849195,0.0129927611512,0.0129915705408,0.00538009410406,-0.00538296849195,-0.0129927611512,-0.0129915705408,-0.00538009410406,-0.00555487929845,0.0103501534327,0.0201922066556,0.0182059390739,0.00555487929845,-0.0103501534327,-0.0201922066556,-0.0182059390739,0.00195520636362,0.010063139794,0.0122762224132,0.00729806043738,-0.00195520636362,-0.010063139794,-0.0122762224132,-0.00729806043738
-0.00977770043304,-0.00980364581308,-0.00980779972682,-0.00984539508436,0.0057471054365,0.0138592932438,0.0138528950338,0.00573165879111,-0.0057471054365,-0.0138592932438,-0.0138528950338,-0.00573165879111,0.00444622879958,0.0107423842599,0.010745796713,0.00445446719013,-0.00444622879958,-0.0107423842599,-0.010745796713,-0.00445446719013,6.3393257867e-07,-2.11168764183e-06,-3.62030988127e-06,-3.00820369224e-06,-6.3393257867e-07,2.11168764185e-06,3.62030988126e-06,3.00820369224e-06,0.0036762150227,0.00840277554933,0.00820710412073,0.00320382240602,-0.0036762150227,-0.00840277554933,-0.00820710412073,-0.00320382240602
-0.00973054850119,-0.00981412338617,-0.00744224852743,-0.00974792437309,3.86737308284e-05,0.00240468009834,0.00336205747742,0.0023499871837,-3.86737308284e-05,-0.00240468009834,-0.00336205747742,-0.0023499871837,0.0120404997683,0.0285619587918,0.028352209723,0.0115341207217,-0.0120404997683,-0.0285619587918,-0.028352209723,-0.0115341207217,0.0496971107684,0.0187195381728,-0.023223686003,-0.0515627898865,-0.0496971107684,-0.0187195381728,0.023223686003,0.0515627898865,0.013716326765,0.00640315798098,-0.00466089390632,-0.0129946573561,-0.013716326765,-0.00640315798098,0.00466089390632,0.0129946573561
-0.00974631150709,-0.00981425759902,-0.00980060376168,-0.00974500163545,0.00028632717771,0.00681636577008,0.00935346974043,0.00641143799208,-0.00028632717771,-0.00681636577008,-0.00935346974043,-0.00641143799208,0.0122458194366,0.0348043659738,0.0369749869534,0.0174861620443,-0.0122458194366,-0.0348043659738,-0.0369749869534,-0.0174861620443,0.0485029359237,0.0253735633861,-0.0126192984573,-0.0432199464121,-0.0485029359237,-0.0253735633861,0.0126192984573,0.0432199464121,0.0122383726569,0.00576025859403,-0.00409213683044,-0.0115474139987,-0.0122383726569,-0.00576025859403,0.00409213683044,0.0115474139987
-0.0100571045277,-0.00983035713683,-0.00978722833373,-0.00953134231085,0.054561667321,0.00971859275576,-0.0408175016386,-0.0674432571553,-0.054561667321,-0.00971859275576,0.0408175016386,0.0674432571553,0.0416313351984,0.169769072113,0.198458389055,0.110893473255,-0.0416313351984,-0.169769072113,-0.198458389055,-0.110893473255,0.0326964486309,0.0837229912429,0.0857057410672,0.0374832301476,-0.0326964486309,-0.0837229912429,-0.0857057410672,-0.0374832301476,0.0539213110538,0.124444966894,0.122070448896,0.0481887175004,-0.0539213110538,-0.124444966894,-0.122070448896,-0.0481887175004
